Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10,Col11,Col12,Col13,Col14,Col15,Col16
3777,3050,1549,34225,1301,4098,3768,3770,3774,3771,3772,3771,3778,4104,1338,34606
4154,4388,1549,34238,1285,4097,3769,3770,3774,3771,3772,3771,3778,4103,1346,34605
4501,4388,1549,34199,1279,4096,3769,3770,3775,3772,3772,3771,3778,4103,1346,34606
4877,4388,1549,34225,1290,4096,3769,3770,3775,3772,3772,3772,3778,4103,1338,34607
5224,5726,1549,34212,1282,4096,3769,3771,3775,3772,3772,3772,3778,4103,1353,34608
5555,5726,1549,34238,1290,4096,3769,3771,3775,3772,3772,3772,3778,4103,1346,34608
5931,7057,1549,34225,1275,4095,3770,3771,3775,3772,3773,3772,3778,4102,1331,34608
6278,7057,1549,34199,1282,4094,3770,3771,3775,3772,3773,3772,3778,4102,1338,34607
6654,7057,1549,34212,1275,4094,3770,3771,3775,3772,3773,3772,3779,4102,1331,34608
7001,8380,1549,34225,1279,4094,3770,3771,3775,3773,3773,3773,3779,4102,1323,34610
7332,8380,1549,34238,1274,4094,3770,3771,3776,3773,3773,3773,3779,4102,1331,34611
7709,8380,1549,34199,1267,4093,3770,3772,3776,3773,3773,3773,3779,4101,1331,34610
8056,9711,1549,34212,1271,4093,3770,3772,3776,3773,3773,3773,3779,4101,1331,34610
8432,9711,1549,34225,1283,4093,3771,3772,3776,3773,3774,3773,3779,4102,1331,34613
8763,9711,1549,34238,1280,4092,3770,3772,3776,3773,3774,3773,3779,4101,1331,34610
9110,11034,1549,34225,1274,4091,3771,3772,3776,3773,3774,3773,3779,4102,1323,34611
9489,11034,1549,34212,1271,4091,3771,3772,3776,3773,3774,3773,3780,4101,1316,34611
9836,11034,1549,34212,1264,4091,3771,3772,3777,3773,3774,3773,3780,4101,1323,34612
10215,12357,1549,34225,1264,4091,3771,3772,3777,3773,3774,3774,3780,4101,1323,34613
10549,12357,1549,34225,1269,4090,3771,3772,3777,3774,3774,3774,3780,4101,1323,34613
10896,12357,1549,34238,1275,4090,3771,3772,3777,3774,3774,3774,3780,4101,1316,34613
11276,13673,1549,34238,1261,4090,3771,3772,3777,3774,3774,3774,3780,4101,1316,34613
11625,13673,1549,34225,1266,4089,3771,3773,3777,3774,3775,3774,3780,4101,1316,34614
12005,14996,1549,34250,1275,4089,3772,3773,3777,3774,3775,3774,3780,4101,1323,34615
12339,14996,1549,34238,1275,4088,3772,3773,3777,3774,3775,3774,3780,4100,1316,34613
12688,14996,1549,34238,1267,4088,3772,3773,3777,3774,3775,3774,3780,4101,1316,34614
13068,16312,1549,34225,1260,4087,3772,3773,3778,3774,3775,3774,3780,4101,1316,34614
13415,16312,1549,34225,1264,4088,3772,3773,3777,3774,3775,3774,3781,4101,1316,34615
13748,16312,1549,34238,1253,4088,3772,3773,3777,3774,3775,3774,3781,4101,1323,34615
14129,17635,1549,34238,1258,4087,3772,3773,3777,3775,3775,3775,3781,4100,1323,34615
14478,17635,1549,34225,1253,4087,3772,3773,3778,3775,3775,3775,3781,4100,1308,34616
14858,17635,1549,34250,1267,4087,3772,3774,3778,3775,3775,3775,3781,4100,1316,34617
15207,18951,1549,34225,1258,4086,3772,3774,3778,3775,3775,3775,3781,4100,1316,34616
15541,18951,1549,34238,1252,4086,3772,3774,3778,3775,3775,3775,3781,4100,1316,34616
15921,20259,1549,34250,1263,4086,3772,3774,3778,3775,3775,3775,3781,4100,1308,34616
16270,20259,1549,34250,1263,4085,3773,3774,3778,3775,3775,3775,3781,4100,1316,34616
16650,20259,1549,34238,1245,4085,3773,3774,3778,3775,3776,3775,3781,4100,1308,34617
16997,21575,1549,34250,1256,4085,3773,3774,3778,3775,3776,3775,3782,4100,1316,34618
17331,21575,1549,34238,1255,4085,3773,3774,3779,3775,3776,3775,3782,4100,1301,34619
17710,21575,1549,34238,1260,4085,3773,3774,3778,3775,3776,3775,3782,4100,1316,34618
18057,22876,1549,34250,1264,4084,3773,3774,3779,3776,3776,3775,3782,4100,1301,34619
18436,22876,1549,34238,1261,4084,3773,3774,3779,3775,3776,3776,3782,4099,1308,34618
18785,22876,1549,34225,1255,4084,3773,3774,3779,3776,3776,3776,3782,4099,1301,34619
19119,24177,1549,34225,1245,4084,3773,3774,3779,3776,3776,3776,3782,4099,1308,34619
19499,24177,1549,34225,1252,4084,3773,3774,3779,3776,3776,3776,3782,4099,1301,34619
19846,24177,1549,34250,1258,4083,3774,3774,3779,3776,3777,3776,3782,4098,1293,34619
20225,25470,1549,34263,1258,4083,3774,3775,3779,3776,3777,3776,3782,4098,1301,34620
20572,25470,1549,34238,1240,4083,3774,3775,3779,3776,3777,3776,3783,4099,1301,34622
20905,25470,1549,34250,1250,4083,3774,3775,3779,3776,3777,3776,3782,4099,1293,34621
21285,26763,1549,34212,1234,4083,3774,3775,3779,3776,3777,3776,3783,4098,1293,34621
21632,26763,1549,34238,1239,4082,3774,3775,3780,3777,3777,3776,3783,4098,1293,34622
22011,28056,1549,34250,1242,4082,3774,3775,3779,3777,3777,3776,3783,4098,1293,34621
